fecha_xm,periodo,precio_cop_kwh
2024-04-30,14,118.36406
2024-04-30,15,123.36406
2024-04-30,16,123.36406
2024-04-30,17,123.36406
2024-04-30,18,123.36406
2024-04-30,19,228.36406
2024-04-30,20,228.36406
2024-04-30,21,198.36406
2024-04-30,22,123.36406
2024-04-30,23,118.36406
2024-04-30,24,113.67806
2024-05-01,1,98.39469
2024-05-01,2,126.13169
2024-05-01,3,126.13169
2024-05-01,4,131.13169
2024-05-01,5,131.13169
2024-05-01,6,131.13169
2024-05-01,7,131.13169
2024-05-01,8,131.13169
2024-05-01,9,131.13169
2024-05-01,10,131.13169
2024-05-01,11,131.13169
2024-05-01,12,145.44569
2024-05-01,13,131.13169
2024-05-01,14,131.13169
2024-05-01,15,145.44569
2024-05-01,16,145.44569
2024-05-01,17,145.44569
2024-05-01,18,201.13169
2024-05-01,19,201.13169
2024-05-01,20,206.13169
2024-05-01,21,201.13169
2024-05-01,22,201.13169
2024-05-01,23,145.44569
2024-05-01,24,145.44569
2024-05-02,1,121.59657
2024-05-02,2,121.59657
2024-05-02,3,121.59657
2024-05-02,4,121.59657
2024-05-02,5,121.59657
2024-05-02,6,171.59657
2024-05-02,7,171.59657
2024-05-02,8,171.59657
2024-05-02,9,171.59657
2024-05-02,10,171.59657
2024-05-02,11,186.59657
2024-05-02,12,186.59657
2024-05-02,13,186.59657
2024-05-02,14,206.59657
2024-05-02,15,226.59657
2024-05-02,16,226.59657
2024-05-02,17,226.59657
2024-05-02,18,235.57657
2024-05-02,19,301.70757
2024-05-02,20,301.70757
2024-05-02,21,301.70757
2024-05-02,22,235.57657
2024-05-02,23,171.59657
2024-05-02,24,171.59657
2024-05-03,1,236.26921
2024-05-03,2,236.26921
2024-05-03,3,236.26921
2024-05-03,4,236.26921
2024-05-03,5,236.26921
2024-05-03,6,254.26921
2024-05-03,7,236.26921
2024-05-03,8,254.26921
2024-05-03,9,294.26921
2024-05-03,10,294.26921
2024-05-03,11,294.26921
2024-05-03,12,294.26921
2024-05-03,13,254.26921
2024-05-03,14,294.26921
2024-05-03,15,294.26921
2024-05-03,16,294.26921
2024-05-03,17,294.26921
2024-05-03,18,294.26921
2024-05-03,19,294.26921
2024-05-03,20,319.26921
2024-05-03,21,294.26921
2024-05-03,22,294.26921
2024-05-03,23,294.26921
2024-05-03,24,294.26921
2024-05-04,1,319.88109
2024-05-04,2,319.78109
2024-05-04,3,319.78109
2024-05-04,4,319.78109
2024-05-04,5,319.78109
2024-05-04,6,319.78109
2024-05-04,7,319.78109
2024-05-04,8,319.88109
2024-05-04,9,319.88109
2024-05-04,10,319.88109
2024-05-04,11,324.88109
2024-05-04,12,324.88109
2024-05-04,13,319.88109
2024-05-04,14,319.88109
2024-05-04,15,319.88109
2024-05-04,16,319.88109
2024-05-04,17,319.88109
2024-05-04,18,319.88109
2024-05-04,19,324.88109
2024-05-04,20,324.88109
2024-05-04,21,324.88109
2024-05-04,22,324.88109
2024-05-04,23,319.88109
2024-05-04,24,319.88109
2024-05-05,1,323.75088
2024-05-05,2,323.75088
2024-05-05,3,323.75088
2024-05-05,4,300.25088
2024-05-05,5,300.25088
2024-05-05,6,300.25088
2024-05-05,7,299.25088
2024-05-05,8,279.25088
2024-05-05,9,299.25088
2024-05-05,10,279.25088
2024-05-05,11,299.25088
2024-05-05,12,300.25088
2024-05-05,13,300.25088
2024-05-05,14,300.25088
2024-05-05,15,323.75088
2024-05-05,16,323.75088
2024-05-05,17,323.75088
2024-05-05,18,323.75088
2024-05-05,19,324.25088
2024-05-05,20,334.25088
2024-05-05,21,334.25088
2024-05-05,22,324.25088
2024-05-05,23,323.75088
2024-05-05,24,323.75088
2024-05-06,1,272.09765
2024-05-06,2,272.09765
2024-05-06,3,272.09765
2024-05-06,4,272.09765
2024-05-06,5,272.09765
2024-05-06,6,272.09765
2024-05-06,7,272.09765
2024-05-06,8,300.09765
2024-05-06,9,300.09765
2024-05-06,10,300.09765
2024-05-06,11,300.09765
2024-05-06,12,313.09765
2024-05-06,13,313.09765
2024-05-06,14,322.09765
2024-05-06,15,322.59765
2024-05-06,16,322.59765
2024-05-06,17,322.59765
2024-05-06,18,333.09765
2024-05-06,19,333.20865
2024-05-06,20,333.20865
2024-05-06,21,333.20865
2024-05-06,22,333.09765
2024-05-06,23,313.09765
2024-05-06,24,300.09765
2024-05-07,1,267.63928
2024-05-07,2,267.63928
2024-05-07,3,267.63928
2024-05-07,4,267.63928
2024-05-07,5,267.63928
2024-05-07,6,267.63928
2024-05-07,7,267.63928
2024-05-07,8,267.63928
2024-05-07,9,268.63928
2024-05-07,10,268.63928
2024-05-07,11,298.63928
2024-05-07,12,268.63928
2024-05-07,13,289.53228
2024-05-07,14,298.63928
2024-05-07,15,300.63928
2024-05-07,16,300.63928
2024-05-07,17,300.63928
2024-05-07,18,300.63928
2024-05-07,19,333.63928
2024-05-07,20,333.63928
2024-05-07,21,333.63928
2024-05-07,22,300.63928
2024-05-07,23,300.63928
2024-05-07,24,267.63928
2024-05-08,1,253.61207
2024-05-08,2,253.61207
2024-05-08,3,253.61207
2024-05-08,4,253.61207
2024-05-08,5,253.61207
2024-05-08,6,253.61207
2024-05-08,7,253.61207
2024-05-08,8,298.61207
2024-05-08,9,298.61207
2024-05-08,10,298.61207
2024-05-08,11,304.72307
2024-05-08,12,304.72307
2024-05-08,13,304.72307
2024-05-08,14,304.72307
2024-05-08,15,304.72307
2024-05-08,16,304.72307
2024-05-08,17,308.61207
2024-05-08,18,304.72307
2024-05-08,19,327.61207
2024-05-08,20,345.61207
2024-05-08,21,327.61207
2024-05-08,22,308.61207
2024-05-08,23,304.72307
2024-05-08,24,289.50507
2024-05-09,1,206.48939
2024-05-09,2,206.48939
2024-05-09,3,206.48939
2024-05-09,4,206.48939
2024-05-09,5,206.48939
2024-05-09,6,220.48939
2024-05-09,7,220.48939
2024-05-09,8,255.48939
2024-05-09,9,255.48939
2024-05-09,10,256.48939
2024-05-09,11,256.48939
2024-05-09,12,256.48939
2024-05-09,13,256.48939
2024-05-09,14,256.48939
2024-05-09,15,300.48939
2024-05-09,16,315.48939
2024-05-09,17,315.48939
2024-05-09,18,315.48939
2024-05-09,19,329.48939
2024-05-09,20,329.48939
2024-05-09,21,329.48939
2024-05-09,22,315.48939
2024-05-09,23,256.48939
2024-05-09,24,220.48939
2024-05-10,1,219.12512
2024-05-10,2,219.12512
2024-05-10,3,219.12512
2024-05-10,4,219.12512
2024-05-10,5,219.12512
2024-05-10,6,219.12512
2024-05-10,7,219.12512
2024-05-10,8,219.12512
2024-05-10,9,219.12512
2024-05-10,10,219.12512
2024-05-10,11,253.52512
2024-05-10,12,253.52512
2024-05-10,13,253.52512
2024-05-10,14,253.52512
2024-05-10,15,253.52512
2024-05-10,16,264.12512
2024-05-10,17,264.12512
2024-05-10,18,264.12512
2024-05-10,19,285.12512
2024-05-10,20,293.12512
2024-05-10,21,285.12512
2024-05-10,22,264.12512
2024-05-10,23,264.12512
2024-05-10,24,253.52512
2024-05-11,1,216.12234
2024-05-11,2,216.12234
2024-05-11,3,216.12234
2024-05-11,4,216.12234
2024-05-11,5,216.12234
2024-05-11,6,216.12234
2024-05-11,7,216.12234
2024-05-11,8,216.12234
2024-05-11,9,221.12234
2024-05-11,10,221.12234
2024-05-11,11,221.12234
2024-05-11,12,221.12234
2024-05-11,13,221.12234
2024-05-11,14,221.12234
2024-05-11,15,221.12234
2024-05-11,16,221.12234
2024-05-11,17,230.42234
2024-05-11,18,230.42234
2024-05-11,19,230.42234
2024-05-11,20,287.12234
2024-05-11,21,230.42234
2024-05-11,22,230.42234
2024-05-11,23,221.12234
2024-05-11,24,221.12234
2024-05-12,1,101.73654
2024-05-12,2,166.47754
2024-05-12,3,101.73654
2024-05-12,4,101.73654
2024-05-12,5,166.47754
2024-05-12,6,100.19454
2024-05-12,7,100.19454
2024-05-12,8,100.19454
2024-05-12,9,100.19454
2024-05-12,10,100.19454
2024-05-12,11,100.19454
2024-05-12,12,166.47754
2024-05-12,13,166.47754
2024-05-12,14,100.19454
2024-05-12,15,100.19454
2024-05-12,16,100.19454
2024-05-12,17,166.47754
2024-05-12,18,166.47754
2024-05-12,19,205.97754
2024-05-12,20,205.97754
2024-05-12,21,205.97754
2024-05-12,22,205.97754
2024-05-12,23,196.47754
2024-05-12,24,166.47754
2024-05-13,1,161.27947
2024-05-13,2,161.27947
2024-05-13,3,161.27947
2024-05-13,4,161.27947
2024-05-13,5,161.27947
2024-05-13,6,161.27947
2024-05-13,7,161.27947
2024-05-13,8,161.27947
2024-05-13,9,161.27947
2024-05-13,10,161.27947
2024-05-13,11,161.27947
2024-05-13,12,191.97947
2024-05-13,13,191.97947
2024-05-13,14,191.97947
2024-05-13,15,191.97947
2024-05-13,16,191.97947
2024-05-13,17,201.27947
2024-05-13,18,201.27947
2024-05-13,19,217.77947
2024-05-13,20,286.27947
2024-05-13,21,286.27947
2024-05-13,22,286.27947
2024-05-13,23,201.27947
2024-05-13,24,201.27947
2024-05-14,1,180.84521
2024-05-14,2,180.84521
2024-05-14,3,180.84521
2024-05-14,4,180.84521
2024-05-14,5,180.84521
2024-05-14,6,196.34521
2024-05-14,7,196.34521
2024-05-14,8,196.34521
2024-05-14,9,196.34521
2024-05-14,10,196.34521
2024-05-14,11,196.34521
2024-05-14,12,196.34521
2024-05-14,13,196.34521
2024-05-14,14,220.84521
2024-05-14,15,220.84521
2024-05-14,16,225.84521
2024-05-14,17,295.84521
2024-05-14,18,295.84521
2024-05-14,19,301.84521
2024-05-14,20,301.84521
2024-05-14,21,301.84521
2024-05-14,22,295.84521
2024-05-14,23,220.84521
2024-05-14,24,196.34521
2024-05-15,1,178.84836
2024-05-15,2,178.84836
2024-05-15,3,178.84836
2024-05-15,4,178.84836
2024-05-15,5,178.84836
2024-05-15,6,178.84836
2024-05-15,7,178.84836
2024-05-15,8,178.84836
2024-05-15,9,186.34836
2024-05-15,10,186.34836
2024-05-15,11,186.34836
2024-05-15,12,186.34836
2024-05-15,13,186.34836
2024-05-15,14,186.34836
2024-05-15,15,190.34836
2024-05-15,16,225.34836
2024-05-15,17,225.34836
2024-05-15,18,225.34836
2024-05-15,19,301.34836
2024-05-15,20,303.34836
2024-05-15,21,301.34836
2024-05-15,22,301.34836
2024-05-15,23,225.34836
2024-05-15,24,186.34836
2024-05-16,1,153.13539
2024-05-16,2,188.63539
2024-05-16,3,188.63539
2024-05-16,4,153.13539
2024-05-16,5,188.63539
2024-05-16,6,188.63539
2024-05-16,7,188.63539
2024-05-16,8,188.63539
2024-05-16,9,188.63539
2024-05-16,10,188.63539
2024-05-16,11,190.13539
2024-05-16,12,195.39839
2024-05-16,13,195.39839
2024-05-16,14,195.39839
2024-05-16,15,195.39839
2024-05-16,16,303.13539
2024-05-16,17,374.13539
2024-05-16,18,195.39839
2024-05-16,19,295.13539
2024-05-16,20,295.13539
2024-05-16,21,295.13539
2024-05-16,22,295.13539
2024-05-16,23,195.39839
2024-05-16,24,188.63539
2024-05-17,1,152.83756
2024-05-17,2,152.83756
2024-05-17,3,152.83756
2024-05-17,4,152.83756
2024-05-17,5,152.83756
2024-05-17,6,185.83756
2024-05-17,7,152.83756
2024-05-17,8,185.83756
2024-05-17,9,185.83756
2024-05-17,10,185.83756
2024-05-17,11,185.83756
2024-05-17,12,186.03756
2024-05-17,13,186.03756
2024-05-17,14,233.81756
2024-05-17,15,354.83756
2024-05-17,16,354.83756
2024-05-17,17,354.83756
2024-05-17,18,354.83756
2024-05-17,19,359.83756
2024-05-17,20,567.83756
2024-05-17,21,567.83756
2024-05-17,22,354.83756
2024-05-17,23,354.83756
2024-05-17,24,186.03756
2024-05-18,1,147.21213
2024-05-18,2,147.21213
2024-05-18,3,147.21213
2024-05-18,4,147.21213
2024-05-18,5,147.21213
2024-05-18,6,147.21213
2024-05-18,7,147.21213
2024-05-18,8,147.21213
2024-05-18,9,148.41213
2024-05-18,10,148.41213
2024-05-18,11,148.41213
2024-05-18,12,357.21213
2024-05-18,13,357.21213
2024-05-18,14,357.21213
2024-05-18,15,357.21213
2024-05-18,16,357.21213
2024-05-18,17,357.21213
2024-05-18,18,362.21213
2024-05-18,19,362.21213
2024-05-18,20,362.21213
2024-05-18,21,362.21213
2024-05-18,22,357.21213
2024-05-18,23,357.21213
2024-05-18,24,256.77813
2024-05-19,1,156.12321
2024-05-19,2,156.12321
2024-05-19,3,153.12321
2024-05-19,4,156.12321
2024-05-19,5,156.12321
2024-05-19,6,153.12321
2024-05-19,7,151.12321
2024-05-19,8,145.55821
2024-05-19,9,145.55821
2024-05-19,10,145.55821
2024-05-19,11,151.12321
2024-05-19,12,156.12321
2024-05-19,13,156.12321
2024-05-19,14,156.12321
2024-05-19,15,156.12321
2024-05-19,16,156.12321
2024-05-19,17,256.12321
2024-05-19,18,256.12321
2024-05-19,19,266.12321
2024-05-19,20,356.12321
2024-05-19,21,356.12321
2024-05-19,22,266.12321
2024-05-19,23,256.12321
2024-05-19,24,256.12321
2024-05-20,1,160.29702
2024-05-20,2,160.29702
2024-05-20,3,160.29702
2024-05-20,4,160.29702
2024-05-20,5,175.29702
2024-05-20,6,198.77502
2024-05-20,7,175.29702
2024-05-20,8,265.29702
2024-05-20,9,265.29702
2024-05-20,10,270.29702
2024-05-20,11,270.29702
2024-05-20,12,360.29702
2024-05-20,13,360.29702
2024-05-20,14,365.29702
2024-05-20,15,365.29702
2024-05-20,16,365.29702
2024-05-20,17,365.29702
2024-05-20,18,365.29702
2024-05-20,19,365.29702
2024-05-20,20,365.29702
2024-05-20,21,365.29702
2024-05-20,22,365.29702
2024-05-20,23,360.29702
2024-05-20,24,265.29702
2024-05-21,1,208.17924
2024-05-21,2,208.17924
2024-05-21,3,208.17924
2024-05-21,4,208.17924
2024-05-21,5,237.15924
2024-05-21,6,243.17924
2024-05-21,7,243.17924
2024-05-21,8,243.17924
2024-05-21,9,243.17924
2024-05-21,10,243.17924
2024-05-21,11,243.17924
2024-05-21,12,266.17924
2024-05-21,13,266.17924
2024-05-21,14,266.17924
2024-05-21,15,269.17924
2024-05-21,16,368.17924
2024-05-21,17,368.17924
2024-05-21,18,368.17924
2024-05-21,19,368.96824
2024-05-21,20,368.96824
2024-05-21,21,368.17924
2024-05-21,22,363.17924
2024-05-21,23,266.17924
2024-05-21,24,243.17924
2024-05-22,1,367.87011
2024-05-22,2,265.08111
2024-05-22,3,265.08111
2024-05-22,4,265.08111
2024-05-22,5,265.08111
2024-05-22,6,367.87011
2024-05-22,7,367.87011
2024-05-22,8,375.08111
2024-05-22,9,375.08111
2024-05-22,10,375.08111
2024-05-22,11,375.08111
2024-05-22,12,397.08111
2024-05-22,13,397.08111
2024-05-22,14,397.08111
2024-05-22,15,397.08111
2024-05-22,16,397.08111
2024-05-22,17,397.08111
2024-05-22,18,397.08111
2024-05-22,19,397.08111
2024-05-22,20,397.08111
2024-05-22,21,397.08111
2024-05-22,22,397.08111
2024-05-22,23,395.08111
2024-05-22,24,375.08111
2024-05-23,1,370.05272
2024-05-23,2,371.05272
2024-05-23,3,370.05272
2024-05-23,4,364.05272
2024-05-23,5,370.05272
2024-05-23,6,371.05272
2024-05-23,7,371.05272
2024-05-23,8,370.05272
2024-05-23,9,371.05272
2024-05-23,10,371.05272
2024-05-23,11,372.05272
2024-05-23,12,372.05272
2024-05-23,13,372.05272
2024-05-23,14,372.05272
2024-05-23,15,373.05272
2024-05-23,16,373.05272
2024-05-23,17,383.05272
2024-05-23,18,373.05272
2024-05-23,19,383.05272
2024-05-23,20,571.05272
2024-05-23,21,383.05272
2024-05-23,22,373.05272
2024-05-23,23,372.05272
2024-05-23,24,371.05272
2024-05-24,1,353.58171
2024-05-24,2,353.58171
2024-05-24,3,353.58171
2024-05-24,4,353.58171
2024-05-24,5,353.58171
2024-05-24,6,378.58171
2024-05-24,7,378.58171
2024-05-24,8,378.58171
2024-05-24,9,378.58171
2024-05-24,10,378.58171
2024-05-24,11,378.58171
2024-05-24,12,383.58171
2024-05-24,13,383.58171
2024-05-24,14,503.58171
2024-05-24,15,583.58171
2024-05-24,16,583.58171
2024-05-24,17,583.58171
2024-05-24,18,583.58171
2024-05-24,19,583.58171
2024-05-24,20,583.58171
2024-05-24,21,583.58171
2024-05-24,22,583.58171
2024-05-24,23,503.58171
2024-05-24,24,378.58171
2024-05-25,1,304.68267
2024-05-25,2,304.68267
2024-05-25,3,304.68267
2024-05-25,4,414.68267
2024-05-25,5,414.68267
2024-05-25,6,414.68267
2024-05-25,7,414.68267
2024-05-25,8,414.68267
2024-05-25,9,424.68267
2024-05-25,10,424.68267
2024-05-25,11,424.68267
2024-05-25,12,584.68267
2024-05-25,13,424.68267
2024-05-25,14,424.68267
2024-05-25,15,534.68267
2024-05-25,16,534.68267
2024-05-25,17,534.68267
2024-05-25,18,584.68267
2024-05-25,19,584.68267
2024-05-25,20,584.68267
2024-05-25,21,584.68267
2024-05-25,22,584.68267
2024-05-25,23,584.68267
2024-05-25,24,534.68267
2024-05-26,1,287.01462
2024-05-26,2,237.01462
2024-05-26,3,287.01462
2024-05-26,4,287.01462
2024-05-26,5,287.01462
2024-05-26,6,287.01462
2024-05-26,7,237.01462
2024-05-26,8,157.01462
2024-05-26,9,166.99462
2024-05-26,10,177.01462
2024-05-26,11,200.49362
2024-05-26,12,237.01462
2024-05-26,13,287.01462
2024-05-26,14,287.01462
2024-05-26,15,287.01462
2024-05-26,16,417.01462
2024-05-26,17,427.01462
2024-05-26,18,587.01462
2024-05-26,19,587.01462
2024-05-26,20,587.01462
2024-05-26,21,587.01462
2024-05-26,22,587.01462
2024-05-26,23,587.01462
2024-05-26,24,587.01462
2024-05-27,1,304.21175
2024-05-27,2,235.21175
2024-05-27,3,235.21175
2024-05-27,4,304.21175
2024-05-27,5,304.21175
2024-05-27,6,415.21175
2024-05-27,7,415.21175
2024-05-27,8,415.21175
2024-05-27,9,415.21175
2024-05-27,10,415.21175
2024-05-27,11,415.21175
2024-05-27,12,415.21175
2024-05-27,13,415.21175
2024-05-27,14,415.21175
2024-05-27,15,425.21175
2024-05-27,16,525.21175
2024-05-27,17,525.21175
2024-05-27,18,525.21175
2024-05-27,19,625.21075
2024-05-27,20,655.21175
2024-05-27,21,625.21075
2024-05-27,22,625.21075
2024-05-27,23,525.21175
2024-05-27,24,415.21175
2024-05-28,1,305.918
2024-05-28,2,305.918
2024-05-28,3,305.918
2024-05-28,4,305.918
2024-05-28,5,305.918
2024-05-28,6,305.918
2024-05-28,7,305.918
2024-05-28,8,305.918
2024-05-28,9,305.918
2024-05-28,10,305.918
2024-05-28,11,305.918
2024-05-28,12,413.918
2024-05-28,13,413.918
2024-05-28,14,413.918
2024-05-28,15,424.918
2024-05-28,16,584.918
2024-05-28,17,584.918
2024-05-28,18,584.918
2024-05-28,19,684.918
2024-05-28,20,684.918
2024-05-28,21,684.918
2024-05-28,22,424.918
2024-05-28,23,413.918
2024-05-28,24,413.918
2024-05-29,1,412.71839
2024-05-29,2,304.71839
2024-05-29,3,304.71839
2024-05-29,4,304.71839
2024-05-29,5,318.86739
2024-05-29,6,412.71839
2024-05-29,7,412.71839
2024-05-29,8,412.71839
2024-05-29,9,412.71839
2024-05-29,10,412.71839
2024-05-29,11,412.71839
2024-05-29,12,412.71839
2024-05-29,13,412.71839
2024-05-29,14,424.71839
2024-05-29,15,424.71839
2024-05-29,16,476.71339
2024-05-29,17,476.71339
2024-05-29,18,684.71839
2024-05-29,19,694.71839
2024-05-29,20,694.71839
2024-05-29,21,694.71839
2024-05-29,22,684.71839
2024-05-29,23,424.71839
2024-05-29,24,412.71839
2024-05-30,1,231.58975
2024-05-30,2,231.58975
2024-05-30,3,231.58975
2024-05-30,4,226.04375
2024-05-30,5,231.58975
2024-05-30,6,231.58975
2024-05-30,7,231.58975
2024-05-30,8,231.58975
2024-05-30,9,231.58975
2024-05-30,10,231.58975
2024-05-30,11,231.58975
2024-05-30,12,231.58975
2024-05-30,13,231.58975
2024-05-30,14,394.58975
2024-05-30,15,415.88575
2024-05-30,16,424.58975
2024-05-30,17,424.58975
2024-05-30,18,424.58975
2024-05-30,19,584.58975
2024-05-30,20,624.58975
2024-05-30,21,584.58975
2024-05-30,22,584.58975
2024-05-30,23,394.58975
2024-05-30,24,231.58975
2024-05-31,1,97.34622
2024-05-31,2,97.39022
2024-05-31,3,97.39022
2024-05-31,4,97.34622
2024-05-31,5,97.39022
2024-05-31,6,97.39022
2024-05-31,7,97.39022
2024-05-31,8,155.34622
2024-05-31,9,155.34622
2024-05-31,10,155.34622
2024-05-31,11,155.34622
2024-05-31,12,165.32622
2024-05-31,13,155.34622
2024-05-31,14,155.34622
2024-05-31,15,355.34622
2024-05-31,16,355.34622
2024-05-31,17,355.34622
2024-05-31,18,355.34622
2024-05-31,19,355.34622
2024-05-31,20,355.34622
2024-05-31,21,355.34622
2024-05-31,22,355.34622
2024-05-31,23,355.34622
2024-05-31,24,155.34622
2024-06-01,1,207.03582
2024-06-01,2,165.33582
2024-06-01,3,165.33582
2024-06-01,4,165.33582
2024-06-01,5,165.33582
2024-06-01,6,177.01582
2024-06-01,7,165.33582
2024-06-01,8,165.33582
2024-06-01,9,165.33582
2024-06-01,10,165.33582
2024-06-01,11,207.03582
2024-06-01,12,208.03582
2024-06-01,13,208.03582
2024-06-01,14,208.03582
2024-06-01,15,208.03582
2024-06-01,16,208.03582
2024-06-01,17,208.03582
2024-06-01,18,367.03582
2024-06-01,19,377.03582
2024-06-01,20,377.03582
2024-06-01,21,372.03582
2024-06-01,22,367.03582
2024-06-01,23,367.03582
2024-06-01,24,208.03582
2024-06-02,1,207.91043
2024-06-02,2,207.91043
2024-06-02,3,207.91043
2024-06-02,4,207.91043
2024-06-02,5,207.91043
2024-06-02,6,206.91043
2024-06-02,7,161.91043
2024-06-02,8,161.91043
2024-06-02,9,161.91043
2024-06-02,10,161.91043
2024-06-02,11,161.91043
2024-06-02,12,176.89043
2024-06-02,13,206.91043
2024-06-02,14,206.91043
2024-06-02,15,207.91043
2024-06-02,16,296.91043
2024-06-02,17,207.91043
2024-06-02,18,296.91043
2024-06-02,19,361.91043
2024-06-02,20,361.91043
2024-06-02,21,361.91043
2024-06-02,22,361.91043
2024-06-02,23,306.91043
2024-06-02,24,296.91043
2024-06-03,1,201.61149
2024-06-03,2,201.61149
2024-06-03,3,201.61149
2024-06-03,4,200.61149
2024-06-03,5,200.61149
2024-06-03,6,200.61149
2024-06-03,7,201.61149
2024-06-03,8,200.61149
2024-06-03,9,201.61149
2024-06-03,10,201.61149
2024-06-03,11,201.61149
2024-06-03,12,201.61149
2024-06-03,13,212.61149
2024-06-03,14,212.61149
2024-06-03,15,212.61149
2024-06-03,16,300.61149
2024-06-03,17,300.61149
2024-06-03,18,365.61149
2024-06-03,19,365.61149
2024-06-03,20,370.61149
2024-06-03,21,365.61149
2024-06-03,22,365.61149
2024-06-03,23,370.61149
2024-06-03,24,300.61149
2024-06-04,1,236.83558
2024-06-04,2,236.83558
2024-06-04,3,200.83558
2024-06-04,4,209.51658
2024-06-04,5,236.83558
2024-06-04,6,237.83558
2024-06-04,7,237.83558
2024-06-04,8,307.83558
2024-06-04,9,307.83558
2024-06-04,10,307.83558
2024-06-04,11,307.83558
2024-06-04,12,307.83558
2024-06-04,13,307.83558
2024-06-04,14,307.83558
2024-06-04,15,365.83558
2024-06-04,16,365.83558
2024-06-04,17,307.83558
2024-06-04,18,307.83558
2024-06-04,19,307.83558
2024-06-04,20,365.83558
2024-06-04,21,595.83558
2024-06-04,22,365.83558
2024-06-04,23,307.83558
2024-06-04,24,307.83558
2024-06-05,1,298.52022
2024-06-05,2,298.52022
2024-06-05,3,298.52022
2024-06-05,4,249.52022
2024-06-05,5,268.08622
2024-06-05,6,268.08622
2024-06-05,7,244.50022
2024-06-05,8,298.52022
2024-06-05,9,323.52022
2024-06-05,10,323.52022
2024-06-05,11,363.52022
2024-06-05,12,363.52022
2024-06-05,13,363.52022
2024-06-05,14,363.52022
2024-06-05,15,363.52022
2024-06-05,16,368.52022
2024-06-05,17,368.52022
2024-06-05,18,368.52022
2024-06-05,19,718.52022
2024-06-05,20,945.62322
2024-06-05,21,918.52022
2024-06-05,22,368.52022
2024-06-05,23,368.52022
2024-06-05,24,363.52022
2024-06-06,1,306.89358
2024-06-06,2,330.89358
2024-06-06,3,306.89358
2024-06-06,4,306.89358
2024-06-06,5,330.89358
2024-06-06,6,365.89358
2024-06-06,7,365.89358
2024-06-06,8,365.89358
2024-06-06,9,365.89358
2024-06-06,10,365.89358
2024-06-06,11,385.89358
2024-06-06,12,375.89358
2024-06-06,13,365.89358
2024-06-06,14,375.89358
2024-06-06,15,375.89358
2024-06-06,16,385.89358
2024-06-06,17,375.89358
2024-06-06,18,375.89358
2024-06-06,19,385.89358
2024-06-06,20,385.89358
2024-06-06,21,385.89358
2024-06-06,22,365.89358
2024-06-06,23,365.89358
2024-06-06,24,330.89358
2024-06-07,1,245.00486
2024-06-07,2,246.00486
2024-06-07,3,245.00486
2024-06-07,4,245.00486
2024-06-07,5,246.00486
2024-06-07,6,329.00486
2024-06-07,7,329.00486
2024-06-07,8,329.00486
2024-06-07,9,329.00486
2024-06-07,10,329.00486
2024-06-07,11,329.00486
2024-06-07,12,373.00486
2024-06-07,13,329.00486
2024-06-07,14,373.00486
2024-06-07,15,373.00486
2024-06-07,16,386.00486
2024-06-07,17,386.00486
2024-06-07,18,386.00486
2024-06-07,19,406.00486
2024-06-07,20,596.00486
2024-06-07,21,406.00486
2024-06-07,22,406.00486
2024-06-07,23,406.00486
2024-06-07,24,373.00486
2024-06-08,1,263.99788
2024-06-08,2,263.99788
2024-06-08,3,263.99788
2024-06-08,4,263.99788
2024-06-08,5,263.99788
2024-06-08,6,263.99788
2024-06-08,7,263.99788
2024-06-08,8,324.99788
2024-06-08,9,327.99788
2024-06-08,10,327.99788
2024-06-08,11,390.99788
2024-06-08,12,390.99788
2024-06-08,13,385.99788
2024-06-08,14,385.99788
2024-06-08,15,390.99788
2024-06-08,16,390.99788
2024-06-08,17,405.99788
2024-06-08,18,550.99788
2024-06-08,19,550.99788
2024-06-08,20,550.99788
2024-06-08,21,550.99788
2024-06-08,22,405.99788
2024-06-08,23,385.99788
2024-06-08,24,327.99788
2024-06-09,1,306.13088
2024-06-09,2,306.13088
2024-06-09,3,266.13088
2024-06-09,4,266.13088
2024-06-09,5,266.13088
2024-06-09,6,266.13088
2024-06-09,7,228.13088
2024-06-09,8,266.13088
2024-06-09,9,265.69688
2024-06-09,10,266.13088
2024-06-09,11,266.13088
2024-06-09,12,266.13088
2024-06-09,13,266.13088
2024-06-09,14,266.13088
2024-06-09,15,266.13088
2024-06-09,16,266.13088
2024-06-09,17,306.13088
2024-06-09,18,381.13088
2024-06-09,19,406.13088
2024-06-09,20,407.13088
2024-06-09,21,407.13088
2024-06-09,22,406.13088
2024-06-09,23,406.13088
2024-06-09,24,381.13088
2024-06-10,1,239.15925
2024-06-10,2,239.15925
2024-06-10,3,239.15925
2024-06-10,4,239.15925
2024-06-10,5,239.15925
2024-06-10,6,239.15925
2024-06-10,7,234.65925
2024-06-10,8,234.65925
2024-06-10,9,242.96325
2024-06-10,10,239.15925
2024-06-10,11,239.15925
2024-06-10,12,263.15925
2024-06-10,13,263.15925
2024-06-10,14,263.15925
2024-06-10,15,263.15925
2024-06-10,16,308.15925
2024-06-10,17,393.15925
2024-06-10,18,409.15925
2024-06-10,19,409.65925
2024-06-10,20,413.15925
2024-06-10,21,409.65925
2024-06-10,22,409.15925
2024-06-10,23,409.15925
2024-06-10,24,409.15925
2024-06-11,1,252.22519
2024-06-11,2,268.22519
2024-06-11,3,252.22519
2024-06-11,4,252.22519
2024-06-11,5,268.22519
